FIN_YEAR,Year,MONTH,Date,QUARTER,STATE,FG,DISTRICT,RAINFALL,COMPANY,VALUE
2014-2015,2015,Feb,1-Feb-2015,Q4,Uttarakhand,Bactericides,Chamoli,62.6,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Maharajganj,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Gorakhpur,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Kushi Nagar,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Deoria,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Azamgarh,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Mau,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Ballia,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Jaunpur,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Chandauli,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Varanasi,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Sant Ravidas Nagar,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Mirzapur,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Sonbhadra,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Etah,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Kanshiram Nagar,44.65,ABC Manufacturing,0
2014-2015,2014,Oct,1-Oct-2014,Q3,Uttar Pradesh,Bactericides,Amethi,44.65,ABC Manufacturing,0
2014-2015,2014,Sep,1-Sep-2014,Q2,Uttar Pradesh,Bactericides,Agra,95.7,ABC Manufacturing,0
2014-2015,2014,Dec,1-Dec-2014,Q3,Uttar Pradesh,Bactericides,Bijnor,12.35,ABC Manufacturing,0
2014-2015,2014,Dec,1-Dec-2014,Q3,Uttar Pradesh,Bactericides,Aligarh,12.35,ABC Manufacturing,0
2014-2015,2014,Dec,1-Dec-2014,Q3,Uttar Pradesh,Bactericides,Bareilly,12.35,ABC Manufacturing,0
2014-2015,2015,Jan,1-Jan-2015,Q4,Haryana,Bactericides,Panipat,12.4,ABC Manufacturing,0
2014-2015,2015,Jan,1-Jan-2015,Q4,Haryana,Bactericides,Rohtak,12.4,ABC Manufacturing,0
2014-2015,2014,Jul,1-Jul-2014,Q2,Uttar Pradesh,Bactericides,Muzaffarnagar,188.05,ABC Manufacturing,0
2014-2015,2014,Jul,1-Jul-2014,Q2,Uttar Pradesh,Bactericides,Bijnor,188.05,ABC Manufacturing,0
2014-2015,2014,Jul,1-Jul-2014,Q2,Uttar Pradesh,Bactericides,Moradabad,188.05,ABC Manufacturing,0
2014-2015,2014,Jul,1-Jul-2014,Q2,Uttar Pradesh,Bactericides,Rampur,188.05,ABC Manufacturing,0
2014-2015,2014,Jul,1-Jul-2014,Q2,Uttar Pradesh,Bactericides,Jyotiba Phule Nagar,188.05,ABC Manufacturing,0
2014-2015,2014,Jun,1-Jun-2014,Q1,Uttar Pradesh,Bactericides,Muzaffarnagar,34.9,ABC Manufacturing,0
2014-2015,2014,Jun,1-Jun-2014,Q1,Uttar Pradesh,Bactericides,Moradabad,34.9,ABC Manufacturing,0
2014-2015,2014,Jun,1-Jun-2014,Q1,Uttar Pradesh,Bactericides,Rampur,34.9,ABC Manufacturing,0
2014-2015,2014,Jun,1-Jun-2014,Q1,Uttar Pradesh,Bactericides,Jyotiba Phule Nagar,34.9,ABC Manufacturing,0
